,Username,Testid,Version,Response,Score
278058,U3242989,2424693.0,A1,"<p>Hola!</p><p>En el invierno, el tiempo afuera es mucho frío y nieve. En el verano, el tiempo afuera es hace calor y soleado. </p><p>Me gusta verano. En el verano, me gusta la nada y como helado. </p>",N-MF
278060,U3242989,2424693.0,A1,"<p>Hola! </p><p>Mi llamo Avery. </p><p>Las personas en cinco. Mi madre, mi padre, uno hermanos, y uno hermanas. </p><p>Mi hermanos nombre es Henry. Henry es cuatro años. Henry los juegos es fútbol.</p><p>Mi hermanas nombre es Paige. Paige es siete años. Paige los juegos es fútbol, golf, y ténis.</p><p>Mi casa es azul y gris. </p><p>Westport es divertido!</p>",N-MF
278062,U3242989,2424693.0,A1,"<p>Hola! </p><p>Mi viva es Unites States of America! New York es un ciudad. Lugaresla un ciudad está la biblioteca, el cine, y las tiendas</p>",N-MM
278077,U3243423,2425103.0,A1,"<p>Hola Ryan!</p><p>En mi pueblo, tu va a la biblotica, mis amigos casa, dos escuelas, tres supermercatos, y mi casa! Yo gusta biblotica, y mis amigos casa. Mierdas, tu gusta la supermercatos! Tu va a supermercatos a las ocho de la manana, yo va a bibliotica a las tres de la tarde.</p>",N-MF
278079,U3243423,2425103.0,A1,"<p>Hola Ryan!<br></p><p>En mi familia, mi mama, mi papa, mi hermano, y yo. Mi mama cuanto triente y nueve anos, y juega en comedor. Mi papa cuanto cuarenta y uno anos, y juega en la officina. Mi hermano cuanto catorce anos, y va a la escuela. Yo cuanto once anos, y voy a la escuela.</p><p>En mi casa, es jardin, comedor, tres dormitoros, comidar, y dos banos. Yo y tu juega en la jardin footbal!</p>",N-MF
278080,U3243423,2425103.0,A1,"<p>Hola Ava!</p><p>En Septembre, Octobre, y Novembre, yo juego footbal americano y balencesto con mis amigos a las tres de la tarde. En Decembere, Enero, y Febrero, yo juego videojuegos en mi casa a las cinco de la tarde.</p><p>Mi favorito tiempo es parte nubelado y hace fresco. Yo juego con mis amigos in mi/sus jardin balencesto, footbal americano, y umpoquento footbal a las tres y cuarenta de la tarde.</p><p><br></p><p>                                                                                                       </p>",N-MF
278083,U3243423,2425103.0,A1,"<p>Hola Ava!</p><p>En Septembre, Octobre, y Novembre, yo juego footbal americano y balencesto con mis amigos a las tres de la tarde. En Decembere, Enero, y Febrero, yo juego videojuegos en mi casa a las cinco de la tarde.</p><p>Mi favorito tiempo es parte nubelado y hace fresco. Yo juego con mis amigos in mi/sus jardin balencesto, footbal americano, y umpoquento footbal a las tres y cuarenta de la tarde.</p><p><br></p><p>                                                                                                       </p>",N-MF
278084,U3243423,2425103.0,A1,"<p>Hola Ryan!<br></p><p>En mi familia, mi mama, mi papa, mi hermano, y yo. Mi mama cuanto triente y nueve anos, y juega en comedor. Mi papa cuanto cuarenta y uno anos, y juega en la officina. Mi hermano cuanto catorce anos, y va a la escuela. Yo cuanto once anos, y voy a la escuela.</p><p>En mi casa, es jardin, comedor, tres dormitoros, comidar, y dos banos. Yo y tu juega en la jardin footbal!</p>",N-MF
278086,U3243423,2425103.0,A1,"<p>Hola Ryan!</p><p>En mi pueblo, tu va a la biblotica, mis amigos casa, dos escuelas, tres supermercatos, y mi casa! Yo gusta biblotica, y mis amigos casa. Mierdas, tu gusta la supermercatos! Tu va a supermercatos a las ocho de la manana, yo va a bibliotica a las tres de la tarde.</p>",N-MF
278826,U3267289,2446142.0,A1,"<p>En mi paiz nosotros muchos pool , juegos, nosotros tenemos muchos resturantes, tenemos muchos places de clothes, tenemos muchos places de<br></p><p>baloncesto.</p>",N-MF
278829,U3267289,2446142.0,A1,"<p>Yo vive en una casa con mi mama, papa, hermano, hermana y 2 perros . nosotros tenemos una grande ""yard "". Nosotros tenemos 2 juegos de baloncesto.</p>",N-MF
278831,U3267289,2446142.0,A1,"<p>My favorite season is SUMMER because my birthday is in summer and because i can go to the pool , have fun. </p><p>In summer you can get on waterslades and blow up water baloons. </p>",N-NE
278832,U3267289,2446142.0,A1,"<p>My favorite season is SUMMER because my birthday is in summer and because i can go to the pool , have fun. </p><p>In summer you can get on waterslades and blow up water baloons. </p>",N-NE
278834,U3267289,2446142.0,A1,"<p>Yo vive en una casa con mi mama, papa, hermano, hermana y 2 perros . nosotros tenemos una grande ""yard "". Nosotros tenemos 2 juegos de baloncesto.</p>",N-MF
278837,U3267289,2446142.0,A1,"<p>En mi paiz nosotros muchos pool , juegos, nosotros tenemos muchos resturantes, tenemos muchos places de clothes, tenemos muchos places de<br></p><p>baloncesto.</p>",N-MM
278972,U3274266,2451799.0,A2,<p>A mi tambien mi gusta la nieve.</p>,N-MM
278973,U3274266,2451799.0,A2,<p>yo no celebro nada</p>,N-SE
278974,U3274266,2451799.0,A2,<p>dont come to my neighborhood you might not make it out alive.</p>,N-NE
278977,U3274266,2451799.0,A2,<p>dont come to my neighborhood you might not make it out alive.</p>,N-NE
278978,U3274266,2451799.0,A2,<p>yo no celebro nada</p>,N-MM
278979,U3274266,2451799.0,A2,<p>A mi tambien mi gusta la nieve.</p>,N-MM
284442,V2948604,2149011.0,A1,<p>mi famila es muy bein y bena mi mama es muy boneta y tene 30 anos y papa es muy athletico y tene 34 anos y mi aermana grunde es muy grande y tene 12 anos yo soy un poqueto peqeno tengo 10 y medo me gusta correr y me armana tene 9 anos y es muy athletica y final mete mi armanito tene 11 mese ye gateya muy rapido.</p><p> </p>,N-MF
284444,V2948604,2149011.0,A1,<p>a mi me gusta el verano porce  es muy bonrto y me gusta correr con mes amigos y my famillay.</p>,N-MF
284446,V2948604,2149011.0,A1,<p>en my cudada muchas persona s y ay muchos nino qe juago soccr con ejos y yo so mu ben en jugando soccer comemos sopa carne y tacos avese papas . soy rapido </p>,N-SE
284449,V2948604,2149011.0,A1,<p>en my cudada muchas persona s y ay muchos nino qe juago soccr con ejos y yo so mu ben en jugando soccer comemos sopa carne y tacos avese papas . soy rapido </p>,N-MF
284451,V2948604,2149011.0,A1,<p>a mi me gusta el verano porce  es muy bonrto y me gusta correr con mes amigos y my famillay.</p>,N-MM
284453,V2948604,2149011.0,A1,<p>mi famila es muy bein y bena mi mama es muy boneta y tene 30 anos y papa es muy athletico y tene 34 anos y mi aermana grunde es muy grande y tene 12 anos yo soy un poqueto peqeno tengo 10 y medo me gusta correr y me armana tene 9 anos y es muy athletica y final mete mi armanito tene 11 mese ye gateya muy rapido.</p><p> </p>,N-MF
284874,V2960587,2160555.0,A2,"<p>Me gusta mucho navidad. En navidad, mi familia y yo esquiar, y fiesta de amigos. Navidad es muy gracioso, interesante, y divertido.<br></p>",N-MM
284877,V2960587,2160555.0,A2,"<p>Hola! Me llamo Pablo, yo soy gracioso y bajo. Esquiar es muy divertido en Utah, y montar en bicicleta en las montanas. Mi casa es grande y divertido.<br></p>",N-MF
284879,V2960587,2160555.0,A2,"<p>En Utah, es inveierno y vierno. Me gusta invierno con el frio y devertido. me gusta esquiar en invierno con mis amigos y familia. </p>",N-MF
284880,V2960587,2160555.0,A2,"<p>En Utah, es inveierno y vierno. Me gusta invierno con el frio y devertido. me gusta esquiar en invierno con mis amigos y familia. </p>",N-MF
284882,V2960587,2160555.0,A2,"<p>Hola! Me llamo Pablo, yo soy gracioso y bajo. Esquiar es muy divertido en Utah, y montar en bicicleta en las montanas. Mi casa es grande y divertido.<br></p>",N-MF
284885,V2960587,2160555.0,A2,"<p>Me gusta mucho navidad. En navidad, mi familia y yo esquiar, y fiesta de amigos. Navidad es muy gracioso, interesante, y divertido.<br></p>",N-MF
285042,V2965430,2165023.0,A2,<p>Hola amiga. Yo favorita holiday es Christmas. Christmas es en Diecembre. Hace frio. Mi familia yo comen. </p>,N-MF
285043,V2965430,2165023.0,A2,"<p>Hola, Senor. Como estas? When tu visit mi </p>",N-MM
285047,V2965430,2165023.0,A2,<p>Hace nublado. Yo muy bien en nublado clima. Yo como.</p>,N-MF
285048,V2965430,2165023.0,A2,<p>Hace nublado. Yo muy bien en nublado clima. Yo como.</p>,N-MF
285052,V2965430,2165023.0,A2,"<p>Hola, Senor. Como estas? When tu visit mi </p>",N-MM
285053,V2965430,2165023.0,A2,<p>Hola amiga. Yo favorita holiday es Christmas. Christmas es en Diecembre. Hace frio. Mi familia yo comen. </p>,N-MF
288174,V3078678,2273052.0,A2,"<p>Hola Señor Sanches.</p><p>You muy excito tú visita my casa. Yo preparado mucho interesante exercicios. Nosotros tengo visita el comercio central, parque de nacional y el playa.<br></p>",N-MF
288175,V3078678,2273052.0,A2,"<p>My familia favorito celebration esto el Cinco de Mayo.  Esto muy importante y interesante celebration, esto es me natacion dias el independencia. Esto es me favorito celebration, esto mucho bien frutas, dineros, beder, jugares, y muscia. Esto es muy favorito dias.</p>",N-MF
288179,V3078678,2273052.0,A2,<p>No tengo esto favorito climatico. Yo mucho gusto climatico tengo mucho calor y frió climatico. Me gusto mucho para del sol y muchos exercicio y bueno compeniera.<br></p>,N-MF
288180,V3078678,2273052.0,A2,<p>No tengo esto favorito climatico. Yo mucho gusto climatico tengo mucho calor y frió climatico. Me gusto mucho para del sol y muchos exercicio y bueno compeniera.<br></p>,N-MM
288184,V3078678,2273052.0,A2,"<p>My familia favorito celebration esto el Cinco de Mayo.  Esto muy importante y interesante celebration, esto es me natacion dias el independencia. Esto es me favorito celebration, esto mucho bien frutas, dineros, beder, jugares, y muscia. Esto es muy favorito dias.</p>",N-MF
288185,V3078678,2273052.0,A2,"<p>Hola Señor Sanches.</p><p>You muy excito tú visita my casa. Yo preparado mucho interesante exercicios. Nosotros tengo visita el comercio central, parque de nacional y el playa.<br></p>",N-MF
288787,V3095499,2289809.0,A1,"<p>Mi season favorito es winter. Porque en winter es mi cupleoños, y navidad es en winter. Me gusto snow. Yo constructo snow hombres con mi hermanos.</p>",N-MF
288788,V3095499,2289809.0,A1,"<p>America es muy interisante. America tiene muchos, muchos culturas. Sus cultura es uno. America es muy diversidad. America tiene muchos deportes para todos personas quien viva en America. America tiene muchos comida muy bien. Persone aqui gustan la comida de America mucho, y yo tambien.</p>",N-MF
288790,V3095499,2289809.0,A1,"<p>Hola, me llamo Barrett. Yo vivo con cuatro hermanos, y mi padre. El nombres de mi hermanas eres Autumn, quien teine 19 años. Eden, quien tiene 11 años. Y fanalamente, mi bebe hermana, Annika, quien tiene 9 años. Yo tengo un hermano tambien. Se llamo Parker. Parker tiene 12 años. Yo tengo un otra hermano, pero èl no viva en mi casa. Èl viva en Washington. Nosotros tengo uno perro, se llama Beast. Beast es un perro muy grande. Beast es un perro negro. Èl tiene 7 años. Mi padre es un hambre alto. Mi padre es muy grande. Mi casa es blanco y tiene un poquito amarillo. Es un casa grande. Mi familia es un familia te gusta deportes. Nosotros gusto mucho mucho deportes. Para examplar, béisbol, y football americano. </p>",N-MF
288793,V3095499,2289809.0,A1,"<p>Hola, me llamo Barrett. Yo vivo con cuatro hermanos, y mi padre. El nombres de mi hermanas eres Autumn, quien teine 19 años. Eden, quien tiene 11 años. Y fanalamente, mi bebe hermana, Annika, quien tiene 9 años. Yo tengo un hermano tambien. Se llamo Parker. Parker tiene 12 años. Yo tengo un otra hermano, pero èl no viva en mi casa. Èl viva en Washington. Nosotros tengo uno perro, se llama Beast. Beast es un perro muy grande. Beast es un perro negro. Èl tiene 7 años. Mi padre es un hambre alto. Mi padre es muy grande. Mi casa es blanco y tiene un poquito amarillo. Es un casa grande. Mi familia es un familia te gusta deportes. Nosotros gusto mucho mucho deportes. Para examplar, béisbol, y football americano. </p>",N-MF
288795,V3095499,2289809.0,A1,"<p>America es muy interisante. America tiene muchos, muchos culturas. Sus cultura es uno. America es muy diversidad. America tiene muchos deportes para todos personas quien viva en America. America tiene muchos comida muy bien. Persone aqui gustan la comida de America mucho, y yo tambien.</p>",N-MF
288796,V3095499,2289809.0,A1,"<p>Mi season favorito es winter. Porque en winter es mi cupleoños, y navidad es en winter. Me gusto snow. Yo constructo snow hombres con mi hermanos.</p>",N-SE
288936,V3098205,2292515.0,A2,"<p>Hola Pen Pal,</p><p>Como es Argentina? El holidays y celebracion mi y mi familia celebrate es Easter y Christimas. nosotros vamos mucho divertido.</p>",N-MF
288940,V3098205,2292515.0,A2,"<p>Hola Profecsora, </p><p>Me llamo Carmen. Guam es muy guapa y bonita! El playa es muy bonita. Tu ir de compras y el elcentro commerciaal. Guam es muy pequeno son tu tienes divertido.</p>",N-MF
288941,V3098205,2292515.0,A2,"<p>Hola,</p><p>Me favorita seasones es summer. Yo ir de compras, ir la playa, and dormir hoy a la casa.</p>",N-MF
288942,V3098205,2292515.0,A2,"<p>Hola,</p><p>Me favorita seasones es summer. Yo ir de compras, ir la playa, and dormir hoy a la casa.</p>",N-MF
288943,V3098205,2292515.0,A2,"<p>Hola Profecsora, </p><p>Me llamo Carmen. Guam es muy guapa y bonita! El playa es muy bonita. Tu ir de compras y el elcentro commerciaal. Guam es muy pequeno son tu tienes divertido.</p>",N-MF
288947,V3098205,2292515.0,A2,"<p>Hola Pen Pal,</p><p>Como es Argentina? El holidays y celebracion mi y mi familia celebrate es Easter y Christimas. nosotros vamos mucho divertido.</p>",N-MF
289470,V3119615,2312945.0,A2,"<p>Hole pal,mi nombre dom. Mi favorito holidas es el purge,no jaja,es christmas. MI familia come delicouso comida. Jesus complenaos.</p>",N-MF
289471,V3119615,2312945.0,A2,"<p>Hola,mi nombre Dom,es mucho places to go.(I'm trying but its hard when you havent gone over the spanish for that subject.)</p>",N-NE
289475,V3119615,2312945.0,A2,"<p>Hola pen pal,mi favorito hace es colour. Yo juego american futbol, Juego en parque de aqua. Yo juego mi amigas.</p>",N-MF
289476,V3119615,2312945.0,A2,"<p>Hola pen pal,mi favorito hace es colour. Yo juego american futbol, Juego en parque de aqua. Yo juego mi amigas.</p>",N-MF
289480,V3119615,2312945.0,A2,"<p>Hola,mi nombre Dom,es mucho places to go.(I'm trying but its hard when you havent gone over the spanish for that subject.)</p>",N-MM
289481,V3119615,2312945.0,A2,"<p>Hole pal,mi nombre dom. Mi favorito holidas es el purge,no jaja,es christmas. MI familia come delicouso comida. Jesus complenaos.</p>",N-MF
289614,V3122759,2315909.0,A1,<p>en el suda tiene muchos resterantes </p>,N-MM
289617,V3122759,2315909.0,A1,<p>mi familia vin en una casa yo tano dos hermanos y un hermana mi hermano mayor tiene 15 anos mi hermano menior tiene dos anos mi hermana tiene 10 anos y mi papa mi casa tiene cinco cartos </p>,N-MF
289619,V3122759,2315909.0,A1,<p>mi favortio es cundo hace calor mi gusta jugar el futbol con mis amigos yo va al playa con mi familia caundo hace calor jugamos en el playa en mi casa yo jugo con mi perro cundo hace frero mi gusta jugar futbol americano cundo esta freio mi gusta usar mi telephone en mi cama </p>,N-MF
289620,V3122759,2315909.0,A1,<p>mi favortio es cundo hace calor mi gusta jugar el futbol con mis amigos yo va al playa con mi familia caundo hace calor jugamos en el playa en mi casa yo jugo con mi perro cundo hace frero mi gusta jugar futbol americano cundo esta freio mi gusta usar mi telephone en mi cama </p>,N-MF
289622,V3122759,2315909.0,A1,<p>mi familia vin en una casa yo tano dos hermanos y un hermana mi hermano mayor tiene 15 anos mi hermano menior tiene dos anos mi hermana tiene 10 anos y mi papa mi casa tiene cinco cartos </p>,N-MF
289625,V3122759,2315909.0,A1,<p>en el suda tiene muchos resterantes </p>,N-MF
290256,V3146653,2337574.0,A2,"<p> Hola Amigo, </p><p>Mi favortia el clima en Memphis. Que es favortio el clima.</p>",N-SE
290259,V3146653,2337574.0,A2,"<p>Hola Perfessor, </p><p>El Favorita </p>",N-NE
290261,V3146653,2337574.0,A2,"<p>Hola Amigo,</p><p>Mi favorita celebratión es feliz navidad. Que es favorita celebratón</p>",N-MM
290262,V3146653,2337574.0,A2,"<p>Hola Amigo,</p><p>Mi favorita celebratión es feliz navidad. Que es favorita celebratón</p>",N-MM
290264,V3146653,2337574.0,A2,"<p>Hola Perfessor, </p><p>El Favorita </p>",N-SE
290267,V3146653,2337574.0,A2,"<p> Hola Amigo, </p><p>Mi favortia el clima en Memphis. Que es favortio el clima.</p>",N-SE
292260,V3206205,2391661.0,A2,"<p>Hola Amiga,</p><p style=""text-align: left:"">Mi nombre es Carly. Mi celbracion favorita es Navidad. En la noche de Navidad Eve mi familia y yo comimos juntos. En la noche Santa Claus dijó romidas. Mis tios, primos, madre, y padre cocinaron en la cocina. La comida es muy buen. Mis primos y yo no gustar comimos. Quisimos jugar. Nosotros mucho divertido en la noche de Navidad eve. Tambien juegaron ""Grab Bag"". ""Grab Bag"" es cuando chicos dijieron romidas. Tambien muchos divertidos. En Navidad mi hermana y yo lastimamos a la siete y media. Abrieron romidas juntos. Gustar dijimios con chicos. <br></p><p style=""text-align: left:"">Adios Amiga,</p><p style=""text-align: left:"">Carly</p>",N-MF
